"CALENDAR.YEAR","CATEGORY","AGENCY.NAME","X1..PIT.OFFSET.COUNT","X1..PIT.OFFSET.AMOUNT","X2..LOTTERY.OFFSET.COUNT","X2..LOTTERY.OFFSET.AMOUNT","X3..UNCLAIMED.PROPERTY.OFFSET.COUNT","X3..UNCLAIMED.PROPERTY.OFFSET.AMOUNT","Total.OFFSET.COUNT","Total.OFFSET.AMOUNT","AGENCY_CLEAN","Year","PIT_Count","PIT_Amount","Lottery_Count","Lottery_Amount","UCP_Count","UCP_Amount","Total_Count","Total_Amount","Lottery_UCP_Amount","Lottery_UCP_Count"
"CY2022","3 - COUNTY","COUNTY OF SAN JOAQUIN 3,135","3,135","$1,553,876.28","45","$45,274.41","50","$21,064.27","3,230","$1,620,214.96","COUNTY OF SAN JOAQUIN",2022,3135,1553876.28,45,45274.41,50,21064.27,3230,1620214.96,66338.68,95
"CY2022","3 - COUNTY","SAN LUIS OBISPO COUNTY PROBATION 599","599","$260,125.41","15","$19,037.41","14","$3,002.29","628","$282,165.11","SAN LUIS OBISPO COUNTY PROBATION",2022,599,260125.41,15,19037.41,14,3002.29,628,282165.11,22039.7,29
"CY2022","3 - COUNTY","SAN MATEO COUNTY SHERIFF 156","156","$25,347.05","1","$93.00","1","$182.00","158","$25,622.05","SAN MATEO COUNTY SHERIFF",2022,156,25347.05,1,93,1,182,158,25622.05,275,2
"CY2022","3 - COUNTY","COUNTY OF SONOMA 172","172","$100,916.37","1","$70.00","6","$2,593.04","179","$103,579.41","COUNTY OF SONOMA",2022,172,100916.37,1,70,6,2593.04,179,103579.41,2663.04,7
"CY2022","3 - COUNTY","COUNTY OF SUTTER 525","525","$151,587.90","5","$3,262.50","8","$1,245.99","538","$156,096.39","COUNTY OF SUTTER",2022,525,151587.9,5,3262.5,8,1245.99,538,156096.39,4508.49,13
"CY2022","3 - COUNTY","TULARE COUNTY PROBATION 433","433","$100,426.92","2","$260.00","","","435","$100,686.92","TULARE COUNTY PROBATION",2022,433,100426.92,2,260,0,0,435,100686.92,260,2
"CY2022","3 - COUNTY","COUNTY OF MONTEREY 189","189","$83,592.55","4","$1,790.38","3","$183.24","196","$85,566.17","COUNTY OF MONTEREY",2022,189,83592.55,4,1790.38,3,183.24,196,85566.17,1973.62,7
"CY2022","3 - COUNTY","MARIPOSA COUNTY PROBATION DEPT 15","15","$9,299.03","","","","","15","$9,299.03","MARIPOSA COUNTY PROBATION DEPT",2022,15,9299.03,0,0,0,0,15,9299.03,0,0
"CY2022","3 - COUNTY","COUNTY OF RIVERSIDE 14","14","$3,263.03","1","$200.00","","","15","$3,463.03","COUNTY OF RIVERSIDE",2022,14,3263.03,1,200,0,0,15,3463.03,200,1
"CY2022","4 - STATE","JUDICIAL COUNCIL OF CA 9","9","$2,120.98","","","","","9","$2,120.98","JUDICIAL COUNCIL OF CA",2022,9,2120.98,0,0,0,0,9,2120.98,0,0
"CY2022","4 - STATE","CALIFORNIA DEPT.OF TAX & FEE ADMIN 27","27","$9,664.77","","","","","27","$9,664.77","CALIFORNIA DEPT.OF TAX & FEE ADMIN",2022,27,9664.77,0,0,0,0,27,9664.77,0,0
"CY2022","4 - STATE","BOARD OF EQUALIZATION 47","47","$17,909.16","1","$74.85","","","48","$17,984.01","BOARD OF EQUALIZATION",2022,47,17909.16,1,74.85,0,0,48,17984.01,74.85,1
"CY2022","4 - STATE","FAIR POLITICAL PRACTICES COM 18","18","$26,392.88","","","2","$1,050.32","20","$27,443.20","FAIR POLITICAL PRACTICES COM",2022,18,26392.88,0,0,2,1050.32,20,27443.2,1050.32,2
"CY2022","4 - STATE","CA DEPT OF TAX AND FEE ADMIN 1,642","1,642","$1,343,147.90","27","$39,799.29","21","$13,516.77","1,690","$1,396,463.96","CA DEPT OF TAX AND FEE ADMIN",2022,1642,1343147.9,27,39799.29,21,13516.77,1690,1396463.96,53316.06,48
"CY2022","4 - STATE","CA STATE POLYTECHNIC UNIV POMONA 691","691","$274,973.79","2","$2,305.00","8","$2,043.86","701","$279,322.65","CA STATE POLYTECHNIC UNIV POMONA",2022,691,274973.79,2,2305,8,2043.86,701,279322.65,4348.86,10
"CY2022","4 - STATE","CALIFORNIA STATE UNIV NORTHRIDGE 1,113","1,113","$481,126.86","3","$856.00","18","$933.38","1,134","$482,916.24","CALIFORNIA STATE UNIV NORTHRIDGE",2022,1113,481126.86,3,856,18,933.38,1134,482916.24,1789.38,21
"CY2022","4 - STATE","EMPLOYMENT DEVELOPMENT DEPARTMENT 61,913","61,913","$30,210,325.21","363","$307,462.38","760","$147,120.60","63,036","$30,664,908.19","EMPLOYMENT DEVELOPMENT DEPARTMENT",2022,61913,30210325.21,363,307462.38,760,147120.6,63036,30664908.19,454582.98,1123
"CY2022","4 - STATE","CSU SACRAMENTO 789","789","$264,016.06","1","$1,000.00","11","$3,382.97","801","$268,399.03","CSU SACRAMENTO",2022,789,264016.06,1,1000,11,3382.97,801,268399.03,4382.97,12
"CY2022","4 - STATE","DEPT OF WATER RESOURCES 18","18","$8,517.07","","","1","$7.80","19","$8,524.87","DEPT OF WATER RESOURCES",2022,18,8517.07,0,0,1,7.8,19,8524.87,7.8,1
"CY2022","4 - STATE","DEPT OF HEALTH CARE SERVICES 270","270","$179,151.14","2","$2,000.00","6","$3,906.06","278","$185,057.20","DEPT OF HEALTH CARE SERVICES",2022,270,179151.14,2,2000,6,3906.06,278,185057.2,5906.06,8
"CY2022","4 - STATE","CAL FIRE 19","19","$5,244.57","","","1","$50.75","20","$5,295.32","CAL FIRE",2022,19,5244.57,0,0,1,50.75,20,5295.32,50.75,1
"CY2022","4 - STATE","UCLA 518","518","$89,657.75","5","$1,240.00","7","$682.83","530","$91,580.58","UCLA",2022,518,89657.75,5,1240,7,682.83,530,91580.58,1922.83,12
"CY2022","4 - STATE","EMPLOYMENT DEVELOPMENT DEPT 4,492","4,492","$3,605,697.41","68","$51,617.27","112","$43,966.12","4,672","$3,701,280.80","EMPLOYMENT DEVELOPMENT DEPT",2022,4492,3605697.41,68,51617.27,112,43966.12,4672,3701280.8,95583.39,180
"CY2022","4 - STATE","CORRECTIONS & REHABILITATION 162","162","$74,577.69","1","$230.47","8","$2,072.65","171","$76,880.81","CORRECTIONS & REHABILITATION",2022,162,74577.69,1,230.47,8,2072.65,171,76880.81,2303.12,9
"CY2022","4 - STATE","EMPLOYMENT DEVELOPMENT DEPT 34","34","$10,657.72","","","","","34","$10,657.72","EMPLOYMENT DEVELOPMENT DEPT",2022,34,10657.72,0,0,0,0,34,10657.72,0,0
"CY2022","4 - STATE","CA DEPARTMENT OF PUBLIC HEALTH 11","11","$2,435.87","","","","","11","$2,435.87","CA DEPARTMENT OF PUBLIC HEALTH",2022,11,2435.87,0,0,0,0,11,2435.87,0,0
"CY2022","4 - STATE","FAIRVIEW DEVELOPMENTAL CTR. 12","12","$3,826.92","1","$1,000.00","","","13","$4,826.92","FAIRVIEW DEVELOPMENTAL CTR.",2022,12,3826.92,1,1000,0,0,13,4826.92,1000,1
"CY2022","4 - STATE","DEPT OF STATE HOSPITALS - NAPA 19","19","$6,997.58","1","$1,000.00","","","20","$7,997.58","DEPT OF STATE HOSPITALS - NAPA",2022,19,6997.58,1,1000,0,0,20,7997.58,1000,1
"CY2022","4 - STATE","PORTERVILLE DEVELOPMENTAL CENTER 10","10","$1,740.40","","","1","$415.80","11","$2,156.20","PORTERVILLE DEVELOPMENTAL CENTER",2022,10,1740.4,0,0,1,415.8,11,2156.2,415.8,1
"CY2022","4 - STATE","SONOMA DEVELOPMENTAL CENTER 1","1","$644.56","","","1","$45.00","2","$689.56","SONOMA DEVELOPMENTAL CENTER",2022,1,644.56,0,0,1,45,2,689.56,45,1
"CY2022","4 - STATE","CA DEPARTMENT OF JUSTICE 16","16","$25,597.25","","","","","16","$25,597.25","CA DEPARTMENT OF JUSTICE",2022,16,25597.25,0,0,0,0,16,25597.25,0,0
"CY2022","4 - STATE","DEPARTMENT OF MOTOR VEHICLES 55","55","$17,601.67","","","2","$404.43","57","$18,006.10","DEPARTMENT OF MOTOR VEHICLES",2022,55,17601.67,0,0,2,404.43,57,18006.1,404.43,2
"CY2022","4 - STATE","CALPERS 108","108","$75,332.42","4","$2,623.91","2","$635.83","114","$78,592.16","CALPERS",2022,108,75332.42,4,2623.91,2,635.83,114,78592.16,3259.74,6
"CY2022","4 - STATE","DEPARTMENT OF REHABILITATION 11","11","$3,273.64","","","1","$41.50","12","$3,315.14","DEPARTMENT OF REHABILITATION",2022,11,3273.64,0,0,1,41.5,12,3315.14,41.5,1
"CY2022","4 - STATE","DEPARTMENT OF CONSUMER AFFAIRS 717","717","$294,150.93","9","$6,368.08","17","$5,199.93","743","$305,718.94","DEPARTMENT OF CONSUMER AFFAIRS",2022,717,294150.93,9,6368.08,17,5199.93,743,305718.94,11568.01,26
"CY2022","4 - STATE","DEPARTMENT OF FISH AND WILDLIFE 13","13","$4,498.42","","","","","13","$4,498.42","DEPARTMENT OF FISH AND WILDLIFE",2022,13,4498.42,0,0,0,0,13,4498.42,0,0
"CY2022","4 - STATE","CSU, BAKERSFIELD 721","721","$281,863.38","5","$4,394.00","1","$205.60","727","$286,462.98","CSU, BAKERSFIELD",2022,721,281863.38,5,4394,1,205.6,727,286462.98,4599.6,6
"CY2022","4 - STATE","CA STATE TEACHERS' RETIREMENT SYS 60","60","$35,153.46","","","","","60","$35,153.46","CA STATE TEACHERS' RETIREMENT SYS",2022,60,35153.46,0,0,0,0,60,35153.46,0,0
"CY2022","4 - STATE","CALPERS 9","9","$8,898.56","1","$4,975.84","","","10","$13,874.40","CALPERS",2022,9,8898.56,1,4975.84,0,0,10,13874.4,4975.84,1
"CY2022","4 - STATE","FRANCHISE TAX BOARD","8,517","$4,012,270.63","","","","","8,517","$4,012,270.63","FRANCHISE TAX BOARD",2022,8517,4012270.63,0,0,0,0,8517,4012270.63,0,0
"CY2022","4 - STATE","DEPT OF STATE HOSPITAL METROPOLITAN 6","6","$2,233.40","","","1","$28.49","7","$2,261.89","DEPT OF STATE HOSPITAL METROPOLITAN",2022,6,2233.4,0,0,1,28.49,7,2261.89,28.49,1
"CY2022","4 - STATE","DEPARTMENT OF TRANSPORTATION 119","119","$55,272.64","1","$304.12","4","$201.82","124","$55,778.58","DEPARTMENT OF TRANSPORTATION",2022,119,55272.64,1,304.12,4,201.82,124,55778.58,505.94,5
"CY2022","4 - STATE","CA DEPT OF FOOD AND AGRICULTURE 8","8","$2,587.18","1","$480.55","","","9","$3,067.73","CA DEPT OF FOOD AND AGRICULTURE",2022,8,2587.18,1,480.55,0,0,9,3067.73,480.55,1
"CY2022","4 - STATE","CA. DEPT. OF PARKS AND RECREATION 1,061","1,061","$190,960.92","3","$665.00","12","$1,148.81","1,076","$192,774.73","CA. DEPT. OF PARKS AND RECREATION",2022,1061,190960.92,3,665,12,1148.81,1076,192774.73,1813.81,15
"CY2022","4 - STATE","CA HIGH SPEED RAIL AUTHORITY 2","2","$1,201.00","","","","","2","$1,201.00","CA HIGH SPEED RAIL AUTHORITY",2022,2,1201,0,0,0,0,2,1201,0,0
"CY2022","4 - STATE","DEPT OF REAL ESTATE 66","66","$44,697.68","","","","","66","$44,697.68","DEPT OF REAL ESTATE",2022,66,44697.68,0,0,0,0,66,44697.68,0,0
"CY2022","4 - STATE","DEPT OF CHILD SUPPORT SERVICES 90,113","90,113","$49,749,676.91","475","$631,788.50","1,930","$890,082.15","92,518","$51,271,547.56","DEPT OF CHILD SUPPORT SERVICES",2022,90113,49749676.91,475,631788.5,1930,890082.15,92518,51271547.56,1521870.65,2405
"CY2022","4 - STATE","FRANCHISE TAX BOARD 2","2","$124.90","","","","","2","$124.90","FRANCHISE TAX BOARD",2022,2,124.9,0,0,0,0,2,124.9,0,0
"CY2022","4 - STATE","CA DEPARTMENT OF SOCIAL SERVICES 3,524","3,524","$1,380,800.36","161","$140,239.62","338","$52,524.40","4,023","$1,573,564.38","CA DEPARTMENT OF SOCIAL SERVICES",2022,3524,1380800.36,161,140239.62,338,52524.4,4023,1573564.38,192764.02,499
"CY2022","4 - STATE","UNIVERSITY OF CALIFORNIA, RIVERSIDE 1,467","1,467","$700,013.89","6","$5,145.53","19","$2,272.16","1,492","$707,431.58","UNIVERSITY OF CALIFORNIA, RIVERSIDE",2022,1467,700013.89,6,5145.53,19,2272.16,1492,707431.58,7417.69,25
"CY2022","4 - STATE","DEPARTMENT OF STATE HOSPITALS 24","24","$7,813.02","","","1","$1,769.75","25","$9,582.77","DEPARTMENT OF STATE HOSPITALS",2022,24,7813.02,0,0,1,1769.75,25,9582.77,1769.75,1
"CY2022","4 - STATE","DEPARTMENT OF STATE HOSPITALS 2","2","$240.64","","","","","2","$240.64","DEPARTMENT OF STATE HOSPITALS",2022,2,240.64,0,0,0,0,2,240.64,0,0
"CY2022","4 - STATE","CA STUDENT AID COMMISSION 1","1","$386.00","","","","","1","$386.00","CA STUDENT AID COMMISSION",2022,1,386,0,0,0,0,1,386,0,0
"CY2022","4 - STATE","UC SANTA BARBARA 9","9","$1,851.37","","","","","9","$1,851.37","UC SANTA BARBARA",2022,9,1851.37,0,0,0,0,9,1851.37,0,0
"CY2022","4 - STATE","CSU MARITIME ACADEMY 33","33","$13,333.45","","","","","33","$13,333.45","CSU MARITIME ACADEMY",2022,33,13333.45,0,0,0,0,33,13333.45,0,0
"CY2022","4 - STATE","HOUSING COMMUNITY DEVELOPMENT 3","3","$1,787.03","","","","","3","$1,787.03","HOUSING COMMUNITY DEVELOPMENT",2022,3,1787.03,0,0,0,0,3,1787.03,0,0
"CY2022","4 - STATE","CALIFORNIA LOTTERY 104","104","$102,150.77","3","$2,663.00","3","$364.69","110","$105,178.46","CALIFORNIA LOTTERY",2022,104,102150.77,3,2663,3,364.69,110,105178.46,3027.69,6
"CY2022","4 - STATE","DEPARTMENT OF INSURANCE 2","2","$1,400.17","","","","","2","$1,400.17","DEPARTMENT OF INSURANCE",2022,2,1400.17,0,0,0,0,2,1400.17,0,0
"CY2022","4 - STATE","CA VICTIM COMPENSATION BOARD 23","23","$28,543.97","","","","","23","$28,543.97","CA VICTIM COMPENSATION BOARD",2022,23,28543.97,0,0,0,0,23,28543.97,0,0
"CY2022","4 - STATE","FAIR POLITICAL PRACTICES COMMISSION 84","84","$8,192.71","","","","","84","$8,192.71","FAIR POLITICAL PRACTICES COMMISSION",2022,84,8192.71,0,0,0,0,84,8192.71,0,0
"CY2022","4 - STATE","STATE CONTROLLER'S OFFICE 5","5","$9,560.37","","","","","5","$9,560.37","STATE CONTROLLER'S OFFICE",2022,5,9560.37,0,0,0,0,5,9560.37,0,0
"CY2022","4 - STATE","DMV-FTB REGISTRATION COLLECTIONS 1,425","1,425","$430,369.89","13","$6,541.00","19","$1,279.62","1,457","$438,190.51","DMV-FTB REGISTRATION COLLECTIONS",2022,1425,430369.89,13,6541,19,1279.62,1457,438190.51,7820.62,32
"CY2022","4 - STATE","DEPT OF SOCIAL SERVICES 20","20","$11,417.81","","","","","20","$11,417.81","DEPT OF SOCIAL SERVICES",2022,20,11417.81,0,0,0,0,20,11417.81,0,0
"CY2022","4 - STATE","CSU CHANCELLOR'S OFFICE 14","14","$3,489.00","","","","","14","$3,489.00","CSU CHANCELLOR'S OFFICE",2022,14,3489,0,0,0,0,14,3489,0,0
"CY2022","4 - STATE","FRESNO STATE 72","72","$11,177.42","","","","","72","$11,177.42","FRESNO STATE",2022,72,11177.42,0,0,0,0,72,11177.42,0,0
"CY2022","4 - STATE","FRANCHISE TAX BOARD","2,049","$2,538,104.83","","","","","2,049","$2,538,104.83","FRANCHISE TAX BOARD",2022,2049,2538104.83,0,0,0,0,2049,2538104.83,0,0
"CY2022","4 - STATE","CDPH - GENETIC DISEASE BRANCH 4,679","4,679","$717,424.29","4","$514.79","21","$1,268.82","4,704","$719,207.90","CDPH - GENETIC DISEASE BRANCH",2022,4679,717424.29,4,514.79,21,1268.82,4704,719207.9,1783.61,25
"CY2022","4 - STATE","UCLA DEBT MANAGEMENT SERVICES (DMS) 933","933","$441,063.87","10","$9,485.25","18","$2,710.23","961","$453,259.35","UCLA DEBT MANAGEMENT SERVICES (DMS)",2022,933,441063.87,10,9485.25,18,2710.23,961,453259.35,12195.48,28
"CY2022","4 - STATE","CA DEPT OF SOCIAL SERVICES 174","174","$72,715.41","1","$600.00","2","$478.14","177","$73,793.55","CA DEPT OF SOCIAL SERVICES",2022,174,72715.41,1,600,2,478.14,177,73793.55,1078.14,3
"CY2022","4 - STATE","EMPLOYMENT DEVELOPMENT DEPARTMENT 12","12","$22,400.56","","","","","12","$22,400.56","EMPLOYMENT DEVELOPMENT DEPARTMENT",2022,12,22400.56,0,0,0,0,12,22400.56,0,0
"CY2022","4 - STATE","DEPARTMENT OF PESTICIDE REGULATION 1","1","$122.88","","","1","$2.00","2","$124.88","DEPARTMENT OF PESTICIDE REGULATION",2022,1,122.88,0,0,1,2,2,124.88,2,1
"CY2022","4 - STATE","CA DEPT OF TAX AND FEE ADMIN 7","7","$3,581.50","","","","","7","$3,581.50","CA DEPT OF TAX AND FEE ADMIN",2022,7,3581.5,0,0,0,0,7,3581.5,0,0
"CY2022","4 - STATE","CA DEPT OF TAX AND FEE ADMIN 46","46","$24,061.28","1","$1,000.00","","","47","$25,061.28","CA DEPT OF TAX AND FEE ADMIN",2022,46,24061.28,1,1000,0,0,47,25061.28,1000,1
"CY2022","4 - STATE","STATEWIDE HEALTH PLANNING/DEVELOP. 4","4","$1,067.07","","","","","4","$1,067.07","STATEWIDE HEALTH PLANNING/DEVELOP.",2022,4,1067.07,0,0,0,0,4,1067.07,0,0
"CY2022","4 - STATE","DEPT OF VETERANS AFFAIRS 32","32","$11,010.26","","","1","$10.00","33","$11,020.26","DEPT OF VETERANS AFFAIRS",2022,32,11010.26,0,0,1,10,33,11020.26,10,1
"CY2022","4 - STATE","UNIVERSITY OF CALIFORNIA, BERKELEY 221","221","$118,343.93","2","$1,282.30","3","$1,661.05","226","$121,287.28","UNIVERSITY OF CALIFORNIA, BERKELEY",2022,221,118343.93,2,1282.3,3,1661.05,226,121287.28,2943.35,5
"CY2022","4 - STATE","CA GOVERNOR'S OFFICE OF EMERGENCY 9","9","$3,382.20","","","","","9","$3,382.20","CA GOVERNOR'S OFFICE OF EMERGENCY",2022,9,3382.2,0,0,0,0,9,3382.2,0,0
"CY2022","4 - STATE","STATE CONTROLLER'S OFFICE 4","4","$3,742.90","","","","","4","$3,742.90","STATE CONTROLLER'S OFFICE",2022,4,3742.9,0,0,0,0,4,3742.9,0,0
"CY2022","4 - STATE","CALIFORNIA SCIENCE CENTER 1","1","$95.00","","","1","$5.00","2","$100.00","CALIFORNIA SCIENCE CENTER",2022,1,95,0,0,1,5,2,100,5,1
"CY2022","4 - STATE","CALPERS 1","1","$99.00","","","","","1","$99.00","CALPERS",2022,1,99,0,0,0,0,1,99,0,0
"CY2022","4 - STATE","CA HEALTH BENEFIT EXCHANGE 13","13","$1,979.85","","","2","$421.03","15","$2,400.88","CA HEALTH BENEFIT EXCHANGE",2022,13,1979.85,0,0,2,421.03,15,2400.88,421.03,2
"CY2022","4 - STATE","CA DEPT OF HEALTH CARE SERVICES 7","7","$3,128.12","","","","","7","$3,128.12","CA DEPT OF HEALTH CARE SERVICES",2022,7,3128.12,0,0,0,0,7,3128.12,0,0
"CY2022","4 - STATE","CSU NORTHRIDGE 230","230","$36,833.48","2","$508.00","2","$218.00","234","$37,559.48","CSU NORTHRIDGE",2022,230,36833.48,2,508,2,218,234,37559.48,726,4
"CY2022","4 - STATE","DMV-FTB REGISTRATION COLLECTIONS 195,501","195,501","$60,899,106.32","1,271","$581,182.04","2,498","$417,146.43","199,270","$61,897,434.79","DMV-FTB REGISTRATION COLLECTIONS",2022,195501,60899106.32,1271,581182.04,2498,417146.43,199270,61897434.79,998328.47,3769
"CY2022","4 - STATE","DMV-FTB REGISTRATION COLLECTIONS 11,173","11,173","$2,973,910.31","228","$85,327.12","290","$42,416.96","11,691","$3,101,654.39","DMV-FTB REGISTRATION COLLECTIONS",2022,11173,2973910.31,228,85327.12,290,42416.96,11691,3101654.39,127744.08,518
"CY2022","4 - STATE","DMV-FTB REGISTRATION COLLECTIONS 1,211","1,211","$323,584.15","31","$10,201.68","40","$7,369.69","1,282","$341,155.52","DMV-FTB REGISTRATION COLLECTIONS",2022,1211,323584.15,31,10201.68,40,7369.69,1282,341155.52,17571.37,71
"CY2022","4 - STATE","UNIVERSITY OF CALIFORNIA, DAVIS 880","880","$327,896.18","3","$1,830.76","18","$1,724.97","901","$331,451.91","UNIVERSITY OF CALIFORNIA, DAVIS",2022,880,327896.18,3,1830.76,18,1724.97,901,331451.91,3555.73,21
"CY2022","5 - COUNTY SUPERIOR COURT","KERN COUNTY SUPERIOR COURT 8,951","8,951","$4,270,383.42","86","$73,345.76","121","$27,302.35","9,158","$4,371,031.53","KERN COUNTY SUPERIOR COURT",2022,8951,4270383.42,86,73345.76,121,27302.35,9158,4371031.53,100648.11,207
"CY2022","5 - COUNTY SUPERIOR COURT","SUPERIOR COURT CA, VENTURA COUNTY 5,670","5,670","$2,438,167.95","49","$39,095.25","91","$21,027.14","5,810","$2,498,290.34","SUPERIOR COURT CA, VENTURA COUNTY",2022,5670,2438167.95,49,39095.25,91,21027.14,5810,2498290.34,60122.39,140
"CY2022","5 - COUNTY SUPERIOR COURT","SUPERIOR COURT OF CA COUNTY OF INYO 27","27","$12,534.90","","","","","27","$12,534.90","SUPERIOR COURT OF CA COUNTY OF INYO",2022,27,12534.9,0,0,0,0,27,12534.9,0,0
"CY2022","5 - COUNTY SUPERIOR COURT","SOLANO SUPERIOR COURT 4,560","4,560","$2,209,186.87","50","$37,130.79","86","$22,157.56","4,696","$2,268,475.22","SOLANO SUPERIOR COURT",2022,4560,2209186.87,50,37130.79,86,22157.56,4696,2268475.22,59288.35,136
"CY2022","5 - COUNTY SUPERIOR COURT","LA SUPERIOR COURT - CIVIL SANCTIONS 1","1","$75.00","","","","","1","$75.00","LA SUPERIOR COURT - CIVIL SANCTIONS",2022,1,75,0,0,0,0,1,75,0,0
"CY2022","5 - COUNTY SUPERIOR COURT","LA SUPERIOR COURT JUVI DEPENDENCY 174","174","$41,410.20","2","$295.00","2","$263.00","178","$41,968.20","LA SUPERIOR COURT JUVI DEPENDENCY",2022,174,41410.2,2,295,2,263,178,41968.2,558,4
"CY2022","5 - COUNTY SUPERIOR COURT","LA SUPERIOR COURT-JUROR SERVICES 70","70","$9,476.77","1","$145.00","","","71","$9,621.77","LA SUPERIOR COURT-JUROR SERVICES",2022,70,9476.77,1,145,0,0,71,9621.77,145,1
"CY2022","5 - COUNTY SUPERIOR COURT","SUPERIOR COURT OF CALIFORNIA 12,552","12,552","$5,521,117.68","125","$77,614.60","290","$67,424.15","12,967","$5,666,156.43","SUPERIOR COURT OF CALIFORNIA,",2022,12552,5521117.68,125,77614.6,290,67424.15,12967,5666156.43,145038.75,415
"CY2022","5 - COUNTY SUPERIOR COURT","COUNTY OF MARIPOSA SUPERIOR COURT 29","29","$10,774.26","1","$2,000.00","1","$286.78","31","$13,061.04","COUNTY OF MARIPOSA SUPERIOR COURT",2022,29,10774.26,1,2000,1,286.78,31,13061.04,2286.78,2
"CY2022","5 - COUNTY SUPERIOR COURT","CALAVERAS SUPERIOR COURT 95","95","$65,955.01","1","$1,000.00","","","96","$66,955.01","CALAVERAS SUPERIOR COURT",2022,95,65955.01,1,1000,0,0,96,66955.01,1000,1
"CY2022","5 - COUNTY SUPERIOR COURT","SAN DIEGO SUPERIOR COURT 16,832","16,832","$6,151,510.61","119","$84,215.97","237","$45,357.90","17,188","$6,281,084.48","SAN DIEGO SUPERIOR COURT",2022,16832,6151510.61,119,84215.97,237,45357.9,17188,6281084.48,129573.87,356
"CY2022","5 - COUNTY SUPERIOR COURT","NAPA SUPERIOR COURT 491","491","$276,811.60","5","$2,790.60","7","$4,376.55","503","$283,978.75","NAPA SUPERIOR COURT",2022,491,276811.6,5,2790.6,7,4376.55,503,283978.75,7167.15,12
"CY2022","5 - COUNTY SUPERIOR COURT","CONTRA COSTA SUPERIOR COURT 7,153","7,153","$3,681,007.63","82","$63,883.30","171","$37,553.10","7,406","$3,782,444.03","CONTRA COSTA SUPERIOR COURT",2022,7153,3681007.63,82,63883.3,171,37553.1,7406,3782444.03,101436.4,253
"CY2022","5 - COUNTY SUPERIOR COURT","SUPERIOR COURT OF TULARE COUNTY 837","837","$399,566.61","10","$8,267.33","9","$585.84","856","$408,419.78","SUPERIOR COURT OF TULARE COUNTY",2022,837,399566.61,10,8267.33,9,585.84,856,408419.78,8853.17,19
"CY2022","5 - COUNTY SUPERIOR COURT","COUNTY OF SAN BENITO 26","26","$12,445.80","","","1","$30.00","27","$12,475.80","COUNTY OF SAN BENITO",2022,26,12445.8,0,0,1,30,27,12475.8,30,1
"CY2022","5 - COUNTY SUPERIOR COURT","YOLO SUPERIOR COURT OF CA 3,642","3,642","$2,026,646.96","42","$36,490.29","50","$11,631.27","3,734","$2,074,768.52","YOLO SUPERIOR COURT OF CA",2022,3642,2026646.96,42,36490.29,50,11631.27,3734,2074768.52,48121.56,92
"CY2022","5 - COUNTY SUPERIOR COURT","ORANGE COUNTY SUPERIOR COURT 4,765","4,765","$1,775,187.50","24","$14,258.72","46","$12,385.92","4,835","$1,801,832.14","ORANGE COUNTY SUPERIOR COURT",2022,4765,1775187.5,24,14258.72,46,12385.92,4835,1801832.14,26644.64,70
"CY2022","5 - COUNTY SUPERIOR COURT","SUPERIOR COURT OF SUTTER COUNTY 567","567","$245,781.00","6","$5,587.20","3","$1,979.36","576","$253,347.56","SUPERIOR COURT OF SUTTER COUNTY",2022,567,245781,6,5587.2,3,1979.36,576,253347.56,7566.56,9
"CY2022","5 - COUNTY SUPERIOR COURT","FRESNO SUPERIOR COURT 2,163","2,163","$1,314,507.13","13","$8,888.96","25","$6,465.17","2,201","$1,329,861.26","FRESNO SUPERIOR COURT",2022,2163,1314507.13,13,8888.96,25,6465.17,2201,1329861.26,15354.13,38
"CY2022","5 - COUNTY SUPERIOR COURT","SUPERIOR COURT SAN FRANCISCO 1,177","1,177","$421,755.95","15","$7,937.26","24","$5,548.89","1,216","$435,242.10","SUPERIOR COURT SAN FRANCISCO",2022,1177,421755.95,15,7937.26,24,5548.89,1216,435242.1,13486.15,39
"CY2022","5 - COUNTY SUPERIOR COURT","RIVERSIDE SUPERIOR COURT 24,936","24,936","$11,374,112.59","184","$141,124.38","369","$79,710.18","25,489","$11,594,947.15","RIVERSIDE SUPERIOR COURT",2022,24936,11374112.59,184,141124.38,369,79710.18,25489,11594947.15,220834.56,553
"CY2022","5 - COUNTY SUPERIOR COURT","SHASTA COUNTY SUPERIOR COURT 5,443","5,443","$2,560,766.81","52","$42,841.27","74","$14,676.60","5,569","$2,618,284.68","SHASTA COUNTY SUPERIOR COURT",2022,5443,2560766.81,52,42841.27,74,14676.6,5569,2618284.68,57517.87,126
"CY2022","5 - COUNTY SUPERIOR COURT","SUPERIOR COURT OF CA-VENTURA COUNTY 5,346","5,346","$2,641,590.91","44","$32,771.88","69","$16,994.83","5,459","$2,691,357.62","SUPERIOR COURT OF CA-VENTURA COUNTY",2022,5346,2641590.91,44,32771.88,69,16994.83,5459,2691357.62,49766.71,113
"CY2022","5 - COUNTY SUPERIOR COURT","YUBA COUNTY SUPERIOR COURT 86","86","$47,755.33","1","$302.50","","","87","$48,057.83","YUBA COUNTY SUPERIOR COURT",2022,86,47755.33,1,302.5,0,0,87,48057.83,302.5,1
